id|url|date|renderedContent|hashtags|replyCount|retweetCount|likeCount
1609810394884759554|https://twitter.com/dylanmrussell/status/1609810394884759554|2023-01-02 07:14:41+00:00|Nw the picture of Dorian gray why is the portrait so gooberish lmao like idk he’s making me giggle https://t.co/YdPIZjo0gY||1|0|2
1609790952213983232|https://twitter.com/BElse95/status/1609790952213983232|2023-01-02 05:57:26+00:00|"The Picture of Dorian Gray [Classic Tales Edition] RYV5SUO

amazon.com/dp/B06XP1P4YC?… https://t.co/alcuZDg3Og"||0|0|0
1609781767556435968|https://twitter.com/OrthodoxOrigen/status/1609781767556435968|2023-01-02 05:20:56+00:00|"@Wired73813850 Always thought it could be Victor Hugo, but he goes in the opposite direction of Dostoevsky in many respects. 

Aside from Hugo, De Unamuno, Balzac, Baudelaire, and Wilde (for Picture of Dorian Gray mostly; yes I count him as a Catholic author) are all acceptable answers"||0|0|2
1609779040680046594|https://twitter.com/kipkirui_maina/status/1609779040680046594|2023-01-02 05:10:06+00:00|"You will always be loved, and you will always be in love with love.

-Oscar wilde-
-The Picture of Dorian Gray-"||0|0|3
1609779024313843713|https://twitter.com/connor87oru/status/1609779024313843713|2023-01-02 05:10:02+00:00|"The Picture of Dorian Gray (Collector's Library) BTKR69X

amazon.com/dp/1904633153?… https://t.co/RqmhFQfWPF"||0|0|0
1609770285926084608|https://twitter.com/lunarlunarrr/status/1609770285926084608|2023-01-02 04:35:18+00:00|the picture of dorian gray is a long read. normally it’s at least 6 hrs in one sitting while the audiobook takes 5-6 hrs (but it’s recorded). on livestream it could be a lil bit exhausting to read without any break.||1|0|2
1609769366551433216|https://twitter.com/doriangraydaily/status/1609769366551433216|2023-01-02 04:31:39+00:00|“I am jealous of everything who’s beauty does not die. I am jealous of the portrait you have painted of me. Why should it keep what I must lose?”||0|0|8
1609765121861029888|https://twitter.com/franeckilthc/status/1609765121861029888|2023-01-02 04:14:47+00:00|"The Picture of Dorian Gray A6YYRID

amazon.com/dp/B001GPJWEI?… https://t.co/m2LFHsMUOu"||0|0|0
1609763650855895040|https://twitter.com/lwtdahlia/status/1609763650855895040|2023-01-02 04:08:56+00:00|the picture of dorian gray by oscar wilde (reread; this is my favorite book of all time) https://t.co/bKzcmksvPI||0|0|1
1609763018379853825|https://twitter.com/lencriv/status/1609763018379853825|2023-01-02 04:06:26+00:00|"@david_perell @asecretcrow ""The Picture of Dorian Gray"" by Oscar Wilde"||0|0|0
1609758438728294400|https://twitter.com/berge93gbe/status/1609758438728294400|2023-01-02 03:48:14+00:00|"The Picture of Dorian Gray by Oscar Wilde WKRAOZA

amazon.com/dp/B095GRV7GR?… https://t.co/5nvYndP6Xj"||0|0|0
1609754171565281281|https://twitter.com/doriangraydaily/status/1609754171565281281|2023-01-02 03:31:16+00:00|“You would hardly care for such an arrangement, Basil,” cried Lord Henry, laughing. “It would be rather hard lines on your work.”||0|0|3
1609746123622862855|https://twitter.com/beeflleaf/status/1609746123622862855|2023-01-02 02:59:18+00:00|@literarybase just finished iwwv, mau lanjutin the picture of dorian gray||0|0|0
1609739271719768064|https://twitter.com/doriangraydaily/status/1609739271719768064|2023-01-02 02:32:04+00:00|The bright dawn flooded the room, and swept the fantastic shadows into dusky corners, where they lay shuddering. But the strange expression that he had noticed in the face of the portrait seemed to linger there, to be more intensified even.||0|0|2
1609735864673865728|https://twitter.com/hickle91zuirp/status/1609735864673865728|2023-01-02 02:18:32+00:00|"The Picture of Dorian Gray and Other Writings 3VRMR4X

amazon.com/dp/1452896305?… https://t.co/PRZDZVi1AS"||0|0|0
1609727483401601024|https://twitter.com/L1VELMAX/status/1609727483401601024|2023-01-02 01:45:13+00:00|@jamieaverys the picture of dorian gray and better than the movies||0|0|2
1609721844726120448|https://twitter.com/betynha/status/1609721844726120448|2023-01-02 01:22:49+00:00|"@WritingCraft Happy New Year! 
Starting the year rereading The Picture of Dorian Gray 👀"||1|0|1
1609717543622828032|https://twitter.com/lehner14qjon/status/1609717543622828032|2023-01-02 01:05:44+00:00|"The Picture of Dorian Gray PE3KWBB

amazon.com/dp/B09VM32FN3?… https://t.co/ew5GUPIjMH"||0|0|0
1609714585170481152|https://twitter.com/DanaWardOnline/status/1609714585170481152|2023-01-02 00:53:58+00:00|@lexfridman Highly recommend adding The Picture of Dorian Gray by Oscar Wilde. It’s outstanding!||6|1|50
1609705201945952258|https://twitter.com/_cherrysalad_/status/1609705201945952258|2023-01-02 00:16:41+00:00|"edtwt if any of these books are your favourite lets be moots please

❀ the song of achilles
❀ the secret history
❀ infernal devices series
❀ wuthering heights
❀ lolita
❀ the picture of dorian gray
❀ throne of glass series
❀ harry potter series"||2|0|4
1609705040113205249|https://twitter.com/lupinsblunt/status/1609705040113205249|2023-01-02 00:16:03+00:00|Gonna speed read the picture of dorian gray 🙏||1|0|0
1609699379727712257|https://twitter.com/inuvei/status/1609699379727712257|2023-01-01 23:53:33+00:00|@119mcr the picture of dorian gray ??||1|0|1
